BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP Nursing EMI,441105,07/12/2020,1900610447,2460,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP Nursing EMI,441105,07/12/2020,1900610516,2460,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP Nursing EMI,441105,07/12/2020,1900610798,650,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP Nursing EMI,441105,07/12/2020,1900610738,2460,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Nursing EMI,441105,07/12/2020,1900610830,2460,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP Nursing EMI,441105,07/12/2020,1900610928,2460,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Nursing EMI,441105,07/12/2020,1900610608,2460,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP Nursing EMI,441105,07/12/2020,1900610660,2460,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Nursing EMI,441105,07/12/2020,1900610965,2460,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Nursing EMI,441105,07/12/2020,1900610950,2460,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP Residential EMI,441110,07/12/2020,1900610547,2316,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP Residential EMI,441110,07/12/2020,1900610761,614,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Residential EMI,441110,07/12/2020,1900610501,2316,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP Residential EMI,441110,07/12/2020,1900610848,2316,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP Residential EMI,441110,07/12/2020,1900610834,2316,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Residential EMI,441110,07/12/2020,1900610859,2316,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP Residential EMI,441110,07/12/2020,1900610475,2316,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP Residential EMI,441110,07/12/2020,1900610642,2316,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP Residential EMI,441110,07/12/2020,1900610696,2316,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP Residential EMI,441110,07/12/2020,1900610931,2316,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP Residential EMI,441110,07/12/2020,1900610774,3722.14,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP Residential EMI,441110,07/12/2020,1900610987,2316,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP Residential EMI,441110,07/12/2020,1900610826,909.86,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP Residential EMI,441110,07/12/2020,1900610939,2316,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP Residential EMI,441110,07/12/2020,1900610460,2316,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Residential EMI,441110,07/12/2020,1900610945,2316,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Nursing Care-External,441200,07/12/2020,1900610645,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Nursing Care-External,441200,07/12/2020,1900610606,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-Nursing Care-External,441200,07/12/2020,1900610651,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Nursing Care-External,441200,07/12/2020,1900610976,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Nursing Care-External,441200,07/12/2020,1900610612,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-Nursing Care-External,441200,07/12/2020,1900610979,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-Nursing Care-External,441200,07/12/2020,1900610938,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Nursing Care-External,441200,07/12/2020,1900610957,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Nursing Care-External,441200,07/12/2020,1900610959,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-Nursing Care-External,441200,07/12/2020,1900610638,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Nursing Care-External,441200,07/12/2020,1900610823,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Nursing Care-External,441200,07/12/2020,1900610474,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Nursing Care-External,441200,07/12/2020,1900611010,1232,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Nursing Care-External,441200,07/12/2020,1900610837,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-Nursing Care-External,441200,07/12/2020,1900610749,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-Nursing Care-External,441200,07/12/2020,1900610861,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Nursing Care-External,441200,07/12/2020,1900610923,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-Nursing Care-External,441200,07/12/2020,1900610514,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Nursing Care-External,441200,07/12/2020,1900610548,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Nursing Care-External,441200,07/12/2020,1900610563,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Nursing Care-External,441200,07/12/2020,1900610693,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Nursing Care-External,441200,07/12/2020,1900610453,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Nursing Care-External,441200,07/12/2020,1900610455,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Nursing Care-External,441200,07/12/2020,1900610720,2324,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,Respite Residential EMI,441140,07/12/2020,1900610772,1842,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,Supplies & Services - Covid 19,499919,07/12/2020,1900610820,2742.58,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,Supplies & Services - Covid 19,499919,07/12/2020,1900610873,3059.68,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Infection Control Payments - COVID,57219,Supplies & Services - Covid 19,499919,10/12/2020,1900613114,41333.69,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Infection Control Payments - COVID,57219,Supplies & Services - Covid 19,499919,16/12/2020,1900614745,6120,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Free Nursing Care External,443500,07/12/2020,1900610833,735.68,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,07/12/2020,1900610468,735.68,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,07/12/2020,1900610443,735.68,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,07/12/2020,1900610601,735.68,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,07/12/2020,1900610484,735.68,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,07/12/2020,1900610902,814.5,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,07/12/2020,1900610551,735.68,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,07/12/2020,1900610827,735.68,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,07/12/2020,1900610621,735.68,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,07/12/2020,1900610568,735.68,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,07/12/2020,1900610812,1700.07,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Free Nursing Care External,443500,07/12/2020,1900610754,735.68,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,07/12/2020,1900610872,735.68,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,07/12/2020,1900610942,735.68,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,07/12/2020,1900610675,735.68,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,07/12/2020,1900610591,735.68,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,07/12/2020,1900610824,735.68,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,07/12/2020,1900610803,1103.52,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,09/12/2020,1900612646,6095.64,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP Nursing EMI,441105,07/12/2020,1900611422,2404,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Nursing Care-External,441200,07/12/2020,1900610833,2524,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Nursing Care-External,441200,07/12/2020,1900610467,2324,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Nursing Care-External,441200,07/12/2020,1900610616,2324,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-Nursing Care-External,441200,07/12/2020,1900610570,2424,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Nursing Care-External,441200,07/12/2020,1900610490,2464,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Nursing Care-External,441200,07/12/2020,1900610775,2573,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Nursing Care-External,441200,07/12/2020,1900610941,2424,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Nursing Care-External,441200,07/12/2020,1900610594,2524,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Nursing Care-External,441200,07/12/2020,1900610473,2324,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Nursing Care-External,441200,07/12/2020,1900610960,2524,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-Nursing Care-External,441200,07/12/2020,1900610811,6156.86,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Nursing Care-External,441200,07/12/2020,1900610754,2324,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Nursing Care-External,441200,07/12/2020,1900610603,2524,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Nursing Care-External,441200,07/12/2020,1900610552,2324,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Nursing Care-External,441200,07/12/2020,1900610633,2324,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-Nursing Care-External,441200,07/12/2020,1900610590,2324,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Nursing Care-External,441200,07/12/2020,1900610588,2444,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Nursing Care-External,441200,07/12/2020,1900610768,3696,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Nursing Care-External,441200,07/12/2020,1900610786,880,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,Supplies & Services - Covid 19,499919,07/12/2020,1900611005,4799.52,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,Supplies & Services - Covid 19,499919,07/12/2020,1900611021,1599.84,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,Supplies & Services - Covid 19,499919,07/12/2020,1900610918,3085.41,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,Supplies & Services - Covid 19,499919,07/12/2020,1900610999,685.65,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,Supplies & Services - Covid 19,499919,07/12/2020,1900610916,2514.03,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,Supplies & Services - Covid 19,499919,07/12/2020,1900610767,685.65,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Infection Control Payments - COVID,57219,Supplies & Services - Covid 19,499919,11/12/2020,1900613580,12744.55,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Infection Control Payments - COVID,57219,Supplies & Services - Covid 19,499919,16/12/2020,1900614780,3060,HC-One Oval Summerville Care Home,116403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG 2 Year Old Fund,31601,Payment of Grants,470050,22/12/2020,1900616132,1600.2,Heathfield House Day Nursery,400138
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Early Years PVI Settings,32417,Private & Voluntary 3 Year Olds,470100,07/12/2020,1900611594,6531.84,Heathfield House Day Nursery,400138
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Early Years PVI Settings,32417,Private & Voluntary 3 Year Olds,470100,22/12/2020,1900616238,4091.85,Heathfield House Day Nursery,400138
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Early Years PVI Settings,32417,Private & Voluntary 4 Year Olds,470150,22/12/2020,1900616364,2727.9,Heathfield House Day Nursery,400138
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Residential EMI,441110,07/12/2020,1900611155,2316,Heathfield Residental Home,100059
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Residential EMI,441110,07/12/2020,1900611186,2316,Heathfield Residental Home,100059
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-LongStayExternal,441150,07/12/2020,1900611155,1779,Heathfield Residental Home,100059
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-LongStayExternal,441150,07/12/2020,1900611495,834,Heathfield Residental Home,100059
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Infection Control Payments - COVID,57219,Supplies & Services - Covid 19,499919,10/12/2020,1900613172,8266.74,Heathfield Residental Home,100059
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Infection Control Payments - COVID,57219,Supplies & Services - Covid 19,499919,16/12/2020,1900614760,1530,Heathfield Residental Home,100059
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Covid-19,61030,Covid-19 LRSG phase 2 open,552585,21/12/2020,1900616765,934,Heaths26,500320
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP Residential EMI,441110,07/12/2020,1900611206,2316,Heathside Elderly Persons Home,104777
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP Residential EMI,441110,07/12/2020,1900611046,2316,Heathside Elderly Persons Home,104777
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP Residential EMI,441110,07/12/2020,1900611218,2316,Heathside Elderly Persons Home,104777
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP Residential EMI,441110,07/12/2020,1900611361,1228,Heathside Elderly Persons Home,104777
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Residential EMI,441110,07/12/2020,1900611072,2316,Heathside Elderly Persons Home,104777
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP Residential EMI,441110,07/12/2020,1900611485,2316,Heathside Elderly Persons Home,104777
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP Residential EMI,441110,07/12/2020,1900611339,2316,Heathside Elderly Persons Home,104777
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-LongStayExternal,441150,07/12/2020,1900611446,2036,Heathside Elderly Persons Home,104777
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-LongStayExternal,441150,07/12/2020,1900611316,2036,Heathside Elderly Persons Home,104777
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-LongStayExternal,441150,07/12/2020,1900611168,2036,Heathside Elderly Persons Home,104777
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-LongStayExternal,441150,07/12/2020,1900611381,2036,Heathside Elderly Persons Home,104777
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-LongStayExternal,441150,07/12/2020,1900611161,2409.14,Heathside Elderly Persons Home,104777
